"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Zaragoza, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Sanitas Residencial Zaragoza,Avenida,de Cataluña,1,50014,Zaragoza,976 20 53 80 / 976 20 53 80,Privada,213,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-zaragoza,"41,658586","-0,873682",08/04/2019
Residencia Betania-Escolapios,Avenida,Academia General Militar,80 (acceso por Colegio Cristo Rey),50015,Zaragoza,976 50 69 46,Privada,62,residenciabetania.es,"41,686861","-0,867575",03/04/2019
Residencia de ancianos Jesús y María,Calle,Jesús y María,29 - Bº de San Gregorio,50015,Zaragoza,976 52 65 32,Privada,18,,"41,694052","-0,866964",03/05/2017
Residencia geriátrica Parque Tío Jorge,Calle,Mariano Baselga,36,50015,Zaragoza,976 73 62 02,Privada,34,www.grupoblamar.com,"41,661719","-0,879451",05/04/2019
Residencia Macanaz,Calle,Mariano Turmo,24 - local,50015,Zaragoza,976 44 64 20,Privada,33,,"41,660827","-0,879133",10/04/2019
Residencias Zaragoza 2,Calle,Salvador Allende,75,50015,Zaragoza,976 10 67 80,Privada,69,residneciazaragoza2.com,"41,675298","-0,876971",04/12/2014
Ballesol Salvador Allende,Avenida,Salvador Allende,54,50015,Zaragoza,976 54 70 98,Privada,137,ballesol.es/residencias-para-mayores-en-aragon/ballesol-salvador-allende/,"41,674206","-0,876910",08/08/2011
DomusVi Zalfonada,Calle,Salvador Allende,56,50015,Zaragoza,976 50 67 42,Privada,150,www.domusvi.es/residencia-mayores-zaragoza-zalfonada,"41,675915","-0,876239",01/03/2017
Residencia Valles Altos 2,Calle,Valle de Bujaruelo,3,50015,Zaragoza,976 20 75 76,Privada,143,www.residenciasvallesaltos.es/valles_altos_zaragoza/index.php,"41,662238","-0,872111",10/07/2017
Residencia Animayores I,Calle,Valle de Zuriza,15 - 1º A-B,50015,Zaragoza,976 52 67 47,Privada,11,,"41,661658","-0,873297",11/04/2019
Residencia de ancianos Nuestra Señora del Alba,Avenida,El Acierto,4,50016,Zaragoza,976 57 41 48,Privada,57,www.residenciantrasradelalba.com,"41,672099","-0,835676",09/06/2015
Residencia Ozanam Santa Isabel,Calle,José Antonio Rey del Corral,3 - Santa Isabel,50016,Zaragoza,976 46 58 55,Privada sin fin de lucro,100,www.ozanam.com,"41,670744","-0,835416",05/04/2019
Centro Residencial Torre del Ángel,Calle,Martincho,5 - Santa Isabel,50016,Zaragoza,976 58 21 93,Privada,100,www.servisanar.com,"41,672155","-0,832342",09/04/2019
Residencia Misioneras de Nuestra Señora del Pilar,Plaza,Misioneras de Nuestra Señora del Pilar,1,50016,Zaragoza,976 58 86 00,Privada sin fin de lucro,143,sites.google.com/site/misionerasdelpilar/,"41,669306","-0,812640",02/05/2019
Residencia Santa Isabel,Calle,Solidaridad,32,50016,Zaragoza,876 64 38 43,Privada,30,,"41,666342","-0,823602",05/12/2018
Residencia de ancianos Madre de Dios de Begoña,Calle,Borja,31,50017,Zaragoza,976 31 86 00,Privada,53,,"41,649862","-0,906122",04/04/2019
Residencia Hispanidad,Calle,Vía Hispanidad,154,50017,Zaragoza,976 78 10 49,Privada,22,,"41,658220","-0,921171",15/04/2019
Residencia Delicias,Calle,Vía Universitas,38,50017,Zaragoza,976 31 55 21,Pública autonómica,98,www.aragon.es/estaticos/GobiernoAragon/Organismos/InstitutoAragonesServiciosSociales/IASS_new/Documentos/IASS/FICHAS-centros/Ficha-zgza-res-universitas.pdf,"41,647762","-0,908116",03/04/2019
Residencia Asistencial Los Ángeles,Calle,Villa de Andorra,13,50017,Zaragoza,976 77 05 03,Privada,49,,"41,645365","-0,915102",08/04/2019
Ballesol Mariana Pineda,Calle,Andador Paula Montal Fornés,7,50018,Zaragoza,976 79 94 35,Privada,163,ballesol.es/residencias-para-mayores-en-aragon/ballesol-mariana-pineda/,"41,664755","-0,890351",04/04/2019
Residencia Marboré,Calle,Cineasta Adolfo Aznar,7 - 9,50018,Zaragoza,976 51 08 97,Privada,35,,"41,675910","-0,888047",19/11/2018
Residencia Parque Dorado Actur,Calle,Emilia Pardo Bazán,24 - 29,50018,Zaragoza,976 10 64 30,Privada,93,www.parquedorado.com/residencia-tercera-edad-ancianos-zaragoza-actur,"41,670658","-0,894605",02/03/2018
Residencia Juanita,Calle,Mariana Pineda,5,50018,Zaragoza,976 95 81 67,Privada,50,www.residenciajuanita.com,"41,665577","-0,887136",04/04/2019
Residencia para personas mayores Antonio Saura,Calle,Pintor Antonio Saura,4 - 6,50018,Zaragoza,976 73 50 89,Privada,43,residencia-antoniosaura.com,"41,673837","-0,886871",06/07/2017
Residencia Las Rosas,Calle,Valero Julián Ripol Urbano,7,50018,Zaragoza,976 73 65 62,Privada,35,,"41,664901","-0,882993",08/04/2019
Residencia Santa Bárbara Fundaz,Calle,Un Americano en París,60,50019,Zaragoza,976 95 80 75,Privada,149,www.residenciasantabarbarafundaz.org,"41,624404","-0,935538",22/04/2019
Royal Villa Salud,,Mejana de Santa Catalina,s/n,50120,Zaragoza,976 78 40 77,Privada,84,,"41,706983","-0,969672",10/04/2019
Residencia de 3ª edad La Rosaleda,Barrio,de Cantarranas,206,50190,Zaragoza,976 78 01 64 / 699 26 54 44,Privada,15,,"41,716395","-1,026316",19/08/2009
Centro Neuropsiquiátrico Nuestra Señora del Carmen,Camino,del Abejar,100,50190,Zaragoza,976 77 06 35,Privada sin fin de lucro,117,www.hospitalarias.org,"41,677157","-0,986144",04/04/2019
Entre Álamos,Camino,Pinseque,322,50190,Zaragoza,976 78 02 76 / 976 78 12 13,Privada,43,www.residenciaentrealamos.es,"41,700127","-1,034584",27/05/2015
Ozanam Perpetuo Socorro,Camino,Puente de Clavería,45,50190,Zaragoza,976 78 11 17 / 976 78 11 84,Privada sin fin de lucro,50,www.residenciasmayoreszaragoza.es/residencias/ozanam-perpetuo-socorro,"41,683249","-1,032880",17/07/2019
Residencia de 3ª edad Los Pinos,Calle,Torre Sirón,s/n,50190,Zaragoza,976 77 42 92,Privada,48,www.residencialospinos.com,"41,683266","-0,992450",06/05/2015
Residencia psicogeriátrica CAI Torremedina,Calle,Torremedina,10,50190,Zaragoza,976 78 10 12 / 667 47 02 47,Pública local,25,www.voluntariadogeriatria.org/torremedina.php,"41,703737","-1,088926",26/07/2013
Residencia de ancianos Juslibol,Calle,Mayor,45 - 47,50191,Zaragoza,976 51 28 22,Privada,36,www.residenciajuslibol.es,"41,694367","-0,901683",04/04/2019
Residencia Ibercaja Rey Ardid Juslibol,Camino,Viejo de Alfocea,8,50191,Zaragoza,976 50 67 86,Privada,127,residenciasreyardid.es/residencias-mayores/zaragoza/actur,"41,687747","-0,889420",03/04/2019
Residencia de 3ª edad El Edén,Avenida,de Movera,424,50194,Zaragoza,976 58 63 13,Privada,38,www.residenciaeleden.es,"41,647883","-0,820420",12/12/2014
Residencia de mayores de Movera,Avenida,Movera,600,50194,Zaragoza,976 58 65 70,Pública autonómica,241,,"41,641994","-0,809009",03/05/2017
Residencia para personas mayores Plaza,Calle,Virgen de Movera,5,50194,Zaragoza,976 58 29 33,Privada,58,www.grupoblamar.com,"41,649808","-0,822345",04/04/2019
Residencia Lontananza,Calle,Torre Callejón,114,50620,Zaragoza,976 30 32 88,Privada,37,www.palimpalem.com/1/Residencia_Lontananza/index.html,"41,709757","-1,055949",10/12/2014
Apartamentos tutelados,Calle,Jorge Luna,3 - 1ª,50800,Zuera,976 68 11 19,Pública local,21,,"41,866896","-0,787966",05/04/2019
Fundación pública Residencia Municipal de Zuera,Calle,San Pedro,22 - 26,50800,Zuera,976 68 04 65,Pública local,40,,"41,869206","-0,786798",12/07/2017
