"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Asturias, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Vital Centro,Camino,Paredes,9 bis,33429,Siero,985 73 22 70,Privada,69,www.vitalcentro.com,"43,393401","-5,813988",14/08/2013
Centro residencial Parque de la Luz,Calle,Capitán General Gutiérrez Mellado,1 - 3 - 5,33510,Siero,985 72 66 51,Privada,44,www.serviciosgerontologicos.net,"43,392271","-5,666884",04/04/2019
Residencial Santa Cecilia,Plaza,les Campes,39 - 40,33510,Siero,985 72 62 33,Privada,58,www.residencialsantacecilia.com,"43,393771","-5,662111",04/04/2019
CPR Valentín Palacio,Calle,Párroco Fernández Pedrera,14,33510,Siero,985 72 26 25,Pública autonómica,102,,"43,389381","-5,660863",15/04/2019
Residencia La Carrera,,Polígono El Berrón Este,s/n,33519,Siero,985 72 54 50,Privada,56,www.residenciallacarrera.com,"43,388724","-5,687102",07/05/2018
Centro geriátrico Nuestra Señora del Amparo,,Bº Mosquitera,10,33935,Siero,985 65 00 15,Privada,41,www.geriatriconsamparo.com,"43,331498","-5,639554",22/04/2019
Centro Residencial Santa Isabel,,Nora - Bendición,45 dcha.,33937,Siero,985 33 39 80 / 985 74 44 92,Privada,20,www.crsantaisabel.es,"43,367123","-5,697051",10/07/2017
Residencia Palacio de Leceñes,,Barrio Leceñes,,33938,Siero,985 73 55 31,Privada,106,www.residenciapalaciodelecenes.com,"43,363280","-5,648269",10/07/2017
Residencia San Félix de Valdesoto,Calle,Lugar Tiroco de Abajo,s/n,33938,Siero,985 73 58 20,Privada,60,www.residenciasanfelix.com,"43,389900","-5,682950",16/04/2019
Residencia San Telmo,Calle,Marqués de Argudin,46,33125,Soto del Barco,985 58 67 63,Privada,54,www.residenciasantelmo.com,"43,559641","-6,071742",30/04/2017
Residencia San Juan,Avenida,Quebrantos,10,33125,Soto del Barco,985 58 60 62,Privada,,www.residenciasantelmo.com,"43,558734","-6,075366",26/05/2017
Residencia Villamil - Serantes,Calle,Villamil,s/n,33749,Tapia de Casariego,985 62 31 30,Pública autonómica,100,,"43,551434","-6,982129",05/05/2015
CPR de Taramundi,Avenida,de Galicia,7,33775,Taramundi,985 64 67 09,Pública autonómica,20,www.residenciataramundi.com,"43,360097","-7,109596",08/05/2015
Residencia Teverga,,Entrago,(antigua casa de ingenieros),33111,Teverga,985 76 40 79,Pública autonómica,29,www.fampa.es/teverga.html,"43,169480","-6,097043",05/05/2015
CPR El Mirador,Calle,Edificio de la Antigua Audiencia,,33870,Tineo,985 80 06 44,Pública autonómica,74,,"43,335000","-6,414620",10/04/2019
Residencia de personas mayores ABHAL,Calle,Villar,s/n,33700,Valdés,985 64 26 17,Privada,150,www.abhal.es,"43,545700","-6,528785",04/04/2019
Residencia Bellavista,,Lugar Querúas,s/n,33789,Valdés,985 47 51 08,Privada,15,residenciabellavista.es,"43,543956","-6,447302",13/07/2017
Residencia Gerontológica Río Mayor,Carretera,Nacional 634,Km. 512,33792,Valdés,985 64 01 52 / 654 84 70 10,Privada,48,www.residenciariomayor.es,"43,542984","-6,606231",09/04/2019
Residencia La Milagrosa,Avenida,La Milagrosa,19,33770,Vegadeo,985 63 40 52,Privada sin fin de lucro,70,,"43,461772","-7,051964",04/04/2019
Residencia Villanueva de Oscos,Calle,Colegio,s/n,33777,Villanueva de Oscos,985 62 13 19,Privada,12,,"43,310887","-6,986895",29/08/2011
Residencia Nuestra Señora del Portal,Carretera,de Fuentes,s/n,33300,Villaviciosa,985 89 00 76,Pública local,63,,"43,478491","-5,434353",13/05/2015
Residencia Colegio San Francisco,Calle,del Agua,31,33300,Villaviciosa,985 89 33 41 / 638 94 96 85 / 638 94 94 23,Privada sin fin de lucro,96,,"43,481438","-5,436031",18/07/2017
Miyar-Somonte,Calle,San Juan de Amandi,37,33311,Villaviciosa,985 89 12 51,Privada sin fin de lucro,102,,"43,481367","-5,435346",04/04/2019
