"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Sevilla, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Vitalia Parque Alcosa,Plaza,Maestro Sánchez Rosa,1,41019,Sevilla,954 51 65 35,Privada,200,www.vitaliahome.es/project/alcosa,"37,409465","-5,916598",11/05/2015
Ballesol Azalea,Calle,Alas,s/n,41020,Sevilla,954 47 50 90,Privada,150,ballesol.es/residencias-para-mayores-en-andalucia/ballesol-azalea,"37,391934","-5,918678",30/04/2010
Centro residencial para mayores Ferrusola,Calle,Cueva del Gato,6 - portales A y B,41020,Sevilla,954 51 94 18,Privada,94,www.centrodemayoresferrusola.com,"37,398782","-5,940644",10/04/2019
Vivienda tutelada para personas mayores Hogar Familiar,Plaza,La Viña,6 - bajo A,41020,Sevilla,954 40 75 60,Privada,,,"37,388054","-5,923344",03/02/2017
Centro para mayores Nuestra Señora de la Soledad,Calle,Margarita Nelken,29,41340,Tocina,954 74 03 58,Pública local,40,fonserrana.com/residencia-tocina,"37,610672","-5,729746",24/04/2019
Centro Residencial El Carmen,Calle,Mesones,21,41340,Tocina,954 74 07 96,Privada,14,,"37,610629","-5,732716",06/07/2017
Centro de mayores Asisttel Aljarafe,Avenida,Reina Sofía,s/n,41940,Tomares,954 15 23 57,Privada,31,www.asisttel.com/residencia_senas.php,"37,380295","-6,039200",08/04/2019
Centro sociosanitario Reifs Utrera,Calle,Constelación Corona Austral,1,41710,Utrera,955 86 57 39,Privada,161,www.gruporeifs.com/nuestros-centros/item/12-residencia-para-mayores-reifs-utrera,"37,193879","-5,776399",06/08/2013
Centro residencial Virgen de la Estrella,Calle,Ramón y Cajal,11,41907,Valencina de la Concepción,955 72 74 09 / 625 08 40 79,Privada,26,virgenestrella.com,"37,418378","-6,073331",12/04/2019
Centro residencial San Francisco Javier,Calle,La Vendimia,2,41808,Villanueva del Ariscal,955 71 15 49 / 954 27 05 50,Privada,,,"37,399374","-6,150001",11/02/2013
Residencia Hábitat Geriátrico Villanueva,Calle,San José,4,41808,Villanueva del Ariscal,955 71 39 77,Privada,,habitatgeriatrico.com/centro-de-mayores/habitat-geriatrico-villanueva,"37,418856","-6,155176",28/02/2018
Centro residencial Villamina,Calle,Rafael Rivera Fernández,10,41350,Villanueva del Río y Minas,954 74 70 13,Privada,,,"37,662523","-5,715183",04/05/2018
Centro residencial San Pedro Nolasco,Calle,Real,23,41520,Viso del Alcor (El),955 74 20 80,Privada,29,fonserrana.com/residencia-el-viso-del-alcor,"37,386742","-5,721232",05/04/2019
