"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Madrid, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residencia La Purísima Concepción,Avenida,Ciudad de Barcelona,85,28007,Madrid,91 551 78 44 / 91 551 14 55,Privada sin fin de lucro,156,www.fundacioncatalinasuarez.org,"40,400107","-3,672762",07/09/2017
Casa de Santa María,Avenida,del Mediterráneo,48 - 2ª planta y 1º A y B,28007,Madrid,91 551 60 31 / 91 551 30 18,Privada,24,www.residenciasantamaria.es,"40,406326","-3,669085",15/09/2017
Residencia de personas mayores Colegio de la Paz,Calle,Doctor Esquerdo,44,28007,Madrid,91 409 09 43 / 91 409 16 11 / 91 409 11 64,Pública autonómica,80,,"40,420467","-3,669259",03/10/2017
GERIASA,Calle,Doctor Esquerdo,63,28007,Madrid,91 557 22 30 / 669 40 18 90 / 669 40 18 89,Privada,185,www.geriasa.es,"40,419481","-3,668867",04/04/2019
Apartamentos municipales para mayores Retiro,Calle,José Martínez de Velasco,22,28007,Madrid,91 557 13 19,Pública local,32,,"40,414576","-3,667489",10/04/2019
Casasolar Santo Duque de Gandía,Calle,Aniceto Marinas,114,28008,Madrid,91 541 62 97,Privada sin fin de lucro,180,www.residenciacasasolar.es,"40,432378","-3,734746",13/04/2019
Sanitas Residencial Jardines de Sabatini,Calle,Arriaza,16,28008,Madrid,900 81 82 65,Privada,75,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-jardines-de-sabatini,"40,421738","-3,716249",13/09/2017
Residencia de ancianos Santa Teresa y San José,Plaza,de España,14,28008,Madrid,91 541 29 96,Privada,24,,"40,423673","-3,713186",15/09/2017
Sanitas Residencial Ferraz,Calle,Ferraz,92,28008,Madrid,91 544 22 48,Privada,73,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-ferraz,"40,430492","-3,721402",03/04/2019
Residencia de Personas Mayores Goya,Calle,Doctor Esquerdo,26,28009,Madrid,91 276 10 00,Pública autonómica,51,,"40,424403","-3,669357",12/07/2013
Asilo de ancianos - Hermanitas de los Pobres,Calle,Almagro,"7 (entrada por C/ Zurbarán, 4)",28010,Madrid,91 319 20 96,Privada sin fin de lucro,94,,"40,429563","-3,693756",04/04/2019
Ballesol Francisco de Rojas,Calle,Francisco de Rojas,4,28010,Madrid,91 446 42 05,Privada,123,ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-francisco-de-rojas/,"40,428637","-3,699442",16/03/2018
Ballesol Olavide,Calle,Juan de Austria,9,28010,Madrid,91 447 52 56,Privada,179,ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-olavide,"40,432481","-3,699488",31/07/2017
Residencia San Vicente,Calle,Modesto Lafuente,11,28010,Madrid,91 445 75 14,Privada sin fin de lucro,50,,"40,438253","-3,696379",18/07/2011
Residencia Monte Hermoso,Calle,Doctor Blanco Nájera,6,28011,Madrid,91 526 75 85,Privada,130,monte-hermoso.es,"40,409007","-3,743019",04/04/2019
Residencia sacerdotal San Pedro,Calle,San Bernardo,101,28015,Madrid,91 447 42 00,Privada sin fin de lucro,95,,"40,430991","-3,705335",20/05/2015
Nuestra Señora de Montserrat - Fundación benéfico social,Calle,San Bernardo,79,28015,Madrid,91 447 12 50,Privada sin fin de lucro,96,residenciamontserrat.es,"40,427538","-3,706413",05/04/2019
Centro residencial de mayores Ave María,Avenida,del Áster,24,28016,Madrid,91 413 45 88,Privada,38,www.crmayoresavemaria.com,"40,456914","-3,665656",14/09/2017
Residencia San Juan de Dios,Calle,Herreros de Tejada,3,28016,Madrid,91 344 00 20,Privada sin fin de lucro,49,residencia-sanjuandedios.es,"40,453459","-3,681980",10/11/2017
Residencia Maestro Lassalle,Calle,Maestro Lassalle,6,28016,Madrid,91 359 17 45,Privada,21,,"40,462471","-3,673193",20/07/2011
AMAVIR Ciudad Lineal,Calle,Gabriel Montero,3,28017,Madrid,91 327 61 99,Privada,180,www.amavir.es/residencia-de-mayores-amavir-ciudad-lineal,"40,425293","-3,629239",09/05/2018
Residencia para mayores Madrid Sur,Calle,Javier de Miguel,42,28018,Madrid,91 380 78 70,Pública autonómica,140,www.domusvi.es/residencia-mayores-madrid-sur,"40,387566","-3,660302",08/04/2019
Los Nogales Vista Alegre,Calle,Vista Alegre,4 - 6,28019,Madrid,91 472 00 20,Privada,98,www.los-nogales.es/vista-alegre-residencia-tercera-edad-madrid,"40,389956","-3,732051",16/03/2018
AMAVIR Villaverde,Calle,Berrocal,42,28021,Madrid,91 505 52 00,Privada,180,www.amavir.es/residencia-de-mayores-amavir-villaverde,"40,344387","-3,676679",02/05/2019
Residencia Villaverde Alzheimer,Carretera,de Villaverde a Vallecas,38,28021,Madrid,91 723 09 61,Pública autonómica,52,,"40,356334","-3,686186",03/04/2019
Apartamentos Tutelados para personas mayores María Orúe,Calle,María Orúe,1 A,28021,Madrid,91 710 04 84,Pública autonómica,28,sanivida.es/project/pisos-tutelados-para-mayores/,"40,353035","-3,686513",15/03/2018
Residencia de personas mayores Plata y Castañar,Paseo,Plata y Castañar,38,28021,Madrid,91 798 79 12,Pública autonómica,220,www.albertia.es/residencias/residencia-playa-y-castanar/,"40,352700","-3,719270",31/07/2017
Residencia Geriátrica 3ª Edad Las Rosas Madrid,Calle,Butrón,14,28022,Madrid,91 313 09 54 / 651 93 76 27,Privada,42,,"40,425011","-3,609392",13/09/2017
Residencia de ancianos Nuestra Señora del Pilar,Calle,de la Esfinge,34,28022,Madrid,91 741 17 62,Privada sin fin de lucro,55,,"40,444197","-3,609889",22/04/2019
Residencia para la 3ª edad Virgen Llana,Calle,Santa Tecla,24,28022,Madrid,91 320 13 70,Privada,11,,"40,442886","-3,614434",15/11/2017
Orpea San Blas,Calle,Zurich,16,28022,Madrid,91 775 99 91,Privada,180,orpea.es/centros-residencias/centro-dia-residencia-ancianos-madrid-san-blas,"40,422658","-3,603967",02/10/2017
Residencia de 3ª edad Las Mercedes,Calle,Ana Teresa,7,28023,Madrid,91 307 01 76,Privada,20,,"40,460646","-3,780955",23/03/2015
Residencia de 3ª edad Retiro de Aravaca,Calle,Ana Teresa,1,28023,Madrid,91 307 06 08,Privada,47,www.retiroaravaca.com,"40,460711","-3,780451",03/04/2019
Residencia de mayores Jardín de Aravaca,Calle,Ana Teresa,11,28023,Madrid,91 357 99 99,Privada,21,www.residenciageriatricajardindearavaca.com,"40,460693","-3,782069",23/03/2015
Residencia Ana Teresa,Calle,Ana Teresa,5,28023,Madrid,91 307 06 01,Privada,,,"40,460427","-3,781062",23/03/2015
Residencia Ardales,Calle,Ardales,4,28023,Madrid,91 357 21 41,Privada,17,,"40,460262","-3,782895",27/07/2013
Residencia de 3ª edad Castalia,Calle,Ardales,2,28023,Madrid,91 357 47 47,Privada,24,www.residenciadeancianos-madrid.com,"40,459651","-3,782958",24/03/2015
Residencia hogar San Enrique y Santa Rita,Calle,Arenas y Navarro,16,28023,Madrid,91 307 93 40 / 91 307 93 41,Privada sin fin de lucro,96,,"40,469407","-3,796905",24/03/2015
Ecoplar Aravaca,Calle,Blanca de Castilla,8,28023,Madrid,91 740 05 66,Privada,200,www.ecoplar.com,"40,464743","-3,783695",06/05/2015
Centro Clínico Geriátrico Pinar de Aravaca,Calle,Camarines,2,28023,Madrid,91 307 07 07,Privada,119,pinardearavaca.es,"40,461227","-3,769417",09/04/2019
Residencia El Pardo de Aravaca,Calle,Darío Aparicio,33 - 35,28023,Madrid,91 740 04 90,Privada,88,www.elpardodearavaca.com,"40,470473","-3,769039",12/08/2011
Orpea Madrid Aravaca,Avenida,del Talgo,53,28023,Madrid,91 387 87 90,Privada,240,orpea.es/centros-residencias/residencia-ancianos-madrid-aravaca,"40,446777","-3,780570",20/05/2015
Residencia Santísima Trinidad,Avenida,Osa Mayor,8,28023,Madrid,91 357 22 68,Privada sin fin de lucro,54,www.josefinas-trinitarias.org,"40,461120","-3,774748",04/04/2019
Residencia Juan XXIII,Calle,Proción,10,28023,Madrid,91 372 96 07,Privada,40,www.residenciajuan23.com,"40,467425","-3,800898",29/04/2019
Sanitas Residencial La Florida,Calle,Valle de Toranzo,3 - 5,28023,Madrid,91 740 03 86,Privada,130,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-florida,"40,468003","-3,795599",08/05/2015
Casablanca El Plantío,Avenida,Victoria,74,28023,Madrid,91 372 81 02,Privada,59,www.grupocasablanca.es/casablancaPL.htm,"40,471340","-3,826464",03/04/2019
Casablanca Madrid,Avenida,Victoria,36,28023,Madrid,91 307 71 77,Privada,71,www.grupocasablanca.es/residencias/casablanca-madrid,"40,468989","-3,820706",05/04/2019
Residencia Los Enebros,Avenida,Victoria,120,28023,Madrid,91 372 97 74,Privada,38,,"40,473572","-3,832842",04/04/2019
Residencia La Florida,Calle,Zarauz,6 - Urb. La Florida,28023,Madrid,91 372 94 98 / 91 372 90 05 / 618 31 70 28,Privada,23,www.residencialaflorida.eu,"40,470849","-3,813591",16/03/2018
Sagrada Familia,Calle,Villaviciosa,24,28024,Madrid,91 518 26 40,Privada,67,,"40,397662","-3,769367",08/04/2019
Residencia geriátrica María Auxiliadora,Calle,Eugenia de Montijo,79,28025,Madrid,91 465 18 23 / 91 465 64 22,Privada,71,maria-auxiliadora.es,"40,376821","-3,749433",03/04/2019
Residencia de mayores Gran Residencia,Calle,General Ricardos,177,28025,Madrid,91 462 58 00,Pública autonómica,460,,"40,381984","-3,734634",05/04/2019
Residencia de personas mayores Vista Alegre,Calle,General Ricardos,177,28025,Madrid,91 462 94 14,Pública autonómica,204,,"40,383731","-3,739105",16/03/2018
Residencia y apartamentos tutelados Usera,Calle,Cristo de la Victoria,247,28026,Madrid,91 330 72 00,Pública autonómica,160,www.domusvi.es/residencia-mayores-madrid-usera,"40,378882","-3,709827",04/04/2019
Mi Casa - Hermanitas de los Pobres,Calle,Doctor Esquerdo,49,28028,Madrid,91 574 29 88,Privada sin fin de lucro,93,,"40,422822","-3,668711",06/05/2015
Residencia municipal Margarita Retuerto,Calle,Francisco Altimiras,2,28028,Madrid,91 724 14 48,Pública local,90,www.asispa.org/servicios/residencias-asistidas/titularidad-publica-gestionadas-por-asispa/residencia-margarita-,"40,434140","-3,663665",11/05/2015
Residencia de 3ª edad Vuestra Casa II,Calle,Martínez Izquierdo,37,28028,Madrid,91 725 79 04,Privada,27,,"40,434197","-3,668279",15/03/2018
Residencia La Guindalera,Calle,Pintor Moreno Carbonero,15,28028,Madrid,91 713 17 70,Privada sin fin de lucro,56,,"40,438689","-3,668678",07/05/2015
Residencia de 3ª edad Vuestra Casa I,Calle,Roma,16 - 18,28028,Madrid,91 355 24 71,Privada,29,,"40,430989","-3,666191",15/03/2018
Residencia Isabel La Católica,Calle,Joaquín Dicenta,27,28029,Madrid,91 732 18 80,Pública autonómica,218,www.araliaservicios.es/centro/madrid-ventilla,"40,472132","-3,694871",07/05/2015
Residencia Jesús Nazareno y los Dolores,Calle,Magnolias,105,28029,Madrid,91 315 55 45 / 91 315 55 46,Privada sin fin de lucro,95,,"40,472790","-3,689911",08/05/2015
Albertia Moratalaz,Calle,Hacienda de Pavones,261,28030,Madrid,91 324 68 00,Privada,190,www.albertia.es/residencias/albertia-moratalaz,"40,399677","-3,630679",12/09/2017
Residencia Fundación Santa Lucía - Moratalaz,Calle,Luis de Hoyos Sainz,196,28030,Madrid,91 773 04 83,Privada sin fin de lucro,70,,"40,400399","-3,629447",05/04/2019
Fundación Residencia San Francisco de Paula,Calle,Valdebernardo,29,28030,Madrid,91 371 01 58,Privada,74,,"40,401700","-3,631745",08/05/2015
Residencia Castellar,Calle,Sierra Vieja,73,28031,Madrid,91 222 01 50 / 91 222 01 41 / 91 380 87 82,Privada,34,www.residenciascastellar.com,"40,379216","-3,622671",07/05/2015
Centro Alzheimer Fundación Reina Sofía,Calle,Valderrebollo,5,28031,Madrid,91 385 23 00,Pública autonómica,156,,"40,372675","-3,627503",06/05/2015
Los Nogales Santa Eugenia,Calle,Zazúar,15,28031,Madrid,91 305 29 90,Privada,286,www.los-nogales.es/santa-eugenia-residencia-ancianos-madrid,"40,381994","-3,607401",08/04/2019
Residencia Adolfo Suárez,Calle,de la Rávena,18,28032,Madrid,91 322 09 00,Pública autonómica,280,,"40,418859","-3,614082",18/05/2015
AMAVIR Valdebernardo,Calle,Ladera de los Almendros,44,28032,Madrid,91 301 66 60,Privada,180,www.amavir.es/residencia-de-ancianos-madrid-amavir-valdebernardo,"40,396413","-3,626149",05/04/2019
Los Nogales Hortaleza,Calle,Alcobendas,12,28033,Madrid,91 863 64 58,Privada,365,www.los-nogales.es/hortaleza-residencia-mayores-madrid,"40,475764","-3,642139",03/04/2019
DomusVi Arturo Soria,Calle,Duquesa de Castrejón,18 - 20,28033,Madrid,91 300 13 90,Privada,145,www.domusvi.es/residencia-mayores-madrid-arturo-soria,"40,463405","-3,660257",03/10/2017
Los Robles Gerhoteles Madrid,Calle,Duquesa de Castrejón,19,28033,Madrid,91 744 52 80,Privada,170,www.losroblesgerhoteles.com,"40,464004","-3,660197",22/05/2015
Residencia Jazmín,Calle,Jazmín,48,28033,Madrid,91 383 65 20,Pública local,59,www.asispa.org/servicios/residencias-asistidas/titularidad-publica-gestionadas-por-asispa/residencia-jazmin-_ma,"40,478607","-3,667022",12/07/2013
Residencia Avenida San Luis,Avenida,San Luis,58,28033,Madrid,91 382 20 92,Privada,99,residenciaavenidasanluis.com,"40,472452","-3,653224",03/04/2019
Residencia de 3ª edad Atenea - Mirasierra,Avenida,Cardenal Herrera Oria,162,28034,Madrid,91 731 05 70,Privada,44,residenciaatenea.es,"40,487332","-3,705937",11/04/2019
Residencia para personas mayores Nuestra Señora del Camino,Calle,Collado de Tirobarra,6,28034,Madrid,91 736 47 94,Privada sin fin de lucro,71,www.fundacionnscamino.org,"40,494977","-3,715905",12/04/2019
Sanitas Residencial Mirasierra,Calle,Nuria,40,28034,Madrid,91 735 32 70,Privada,125,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-mirasierra,"40,493033","-3,707258",16/04/2019
Residencia para mayores Mirasierra,Calle,Portera del Cura,1,28034,Madrid,91 734 14 10 / 91 734 16 26 / 91 734 08 76,Pública autonómica,220,www.domusvi.es/residencia-mayores-madrid-mirasierra,"40,490800","-3,714360",05/10/2017
Centro geriátrico Ecoplar Mirasierra,Calle,Ventisquero de la Condesa,46,28034,Madrid,91 387 60 50,Privada,75,www.ecoplar.com,"40,494739","-3,717871",06/05/2015
Sanitas Residencial Puerta de Hierro,Calle,Alfonso Fernández Clausells,2,28035,Madrid,91 398 00 17,Privada,45,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-puerta-hierro,"40,461209","-3,724388",06/05/2019
Residencia Lusanz,Calle,Aurora,9,28035,Madrid,91 316 58 71,Privada,22,www.residencialusanz.com,"40,464681","-3,722529",24/04/2019
Residencia Los Nogales Puerta de Hierro,Calle,César Manrique,11,28035,Madrid,91 789 20 09,Privada,220,www.los-nogales.es/puerta-de-hierro-residencia-de-ancianos-madrid,"40,474177","-3,721053",14/07/2011
Ballesol Mirasierra,Calle,Collado de Cerro Malejo,5 - 7,28035,Madrid,91 738 90 22,Privada,232,ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-mirasierra/,"40,488923","-3,715938",31/07/2017
Residencia Fundación Sagrada Familia,Calle,Isidro Dompablo,10,28035,Madrid,91 316 65 66,Privada,46,www.fundacionsf.es/?page_id=53,"40,464050","-3,723723",22/04/2019
Residencia Padre Eladio,Calle,Islas Bikini,6,28035,Madrid,91 373 37 67,Privada sin fin de lucro,65,www.josefinas-trinitarias.org,"40,475157","-3,727505",08/09/2017
Residencia Sagrada Familia,Calle,Manuel Nieto,1,28035,Madrid,91 316 05 42 / 91 386 20 65,Privada,30,www.fundacionsf.es/?page_id=58,"40,468399","-3,725035",05/04/2019
Residencia Santísima Virgen y San Celedonio,Calle,Condes de Val,11,28036,Madrid,91 457 19 60,Privada,164,www.fsvsc.es,"40,456673","-3,683326",03/04/2019
Residencia Santa Filipina,Avenida,de Burgos,4,28036,Madrid,91 767 22 76,Privada,32,,"40,469916","-3,676194",14/03/2018
"Clínica Geriátrica Imbea - Morejón, S. A.",Calle,Menéndez Pidal,25,28036,Madrid,91 359 56 00,Privada,30,www.residenciaimbea.com,"40,463096","-3,681242",05/04/2019
Centro residencial Valmonte,Calle,Romero Girón,9,28036,Madrid,91 458 48 00,Privada,140,www.valmonte.es,"40,456680","-3,683200",09/04/2019
AMAVIR Puente de Vallecas,Calle,Baltasar Santos,2,28038,Madrid,91 328 70 70,Privada,180,www.amavir.es/residencia-de-ancianos-madrid-amavir-puente-de-vallecas,"40,402346","-3,658811",04/04/2019
Pisos tutelados para personas mayores,Calle,Baltasar Santos,6,28038,Madrid,91 430 38 81,Pública autonómica,45,,"40,401912","-3,657431",11/04/2019
Residencia de personas mayores de Vallecas,Calle,Benjamín Palencia,25,28038,Madrid,91 779 14 40,Pública autonómica,173,,"40,394523","-3,647456",19/07/2013
Residencia Santa Matilde,Calle,Santa Matilde,7,28039,Madrid,91 450 82 82,Privada,77,,"40,449996","-3,708120",04/04/2019
Los Nogales Reina Victoria,Calle,Juan Montalvo,20 - 22,28040,Madrid,91 534 60 00,Privada,98,www.los-nogales.es/reina-victoria-geriatrico-mayores-madrid/,"40,447533","-3,710797",08/04/2019
Residencia Justo Dorado,Calle,Pedro Justo Dorado,5,28040,Madrid,91 535 86 20,Privada,54,www.residenciajustodorado.com,"40,448566","-3,712219",03/04/2019
Sanatorio geriátrico Los Álamos,Calle,Pirineos,37,28040,Madrid,91 459 11 50 / 91 459 86 55,Privada,34,www.residencialosalamos.es,"40,454937","-3,717732",12/09/2017
Residencia Rafael Alberti,Calle,Pirineos,55,28040,Madrid,91 144 06 34,Privada,100,www.asociacion-chf.com,"40,453887","-3,719232",06/05/2015
AMAVIR Usera,Avenida,La Perla,3,28041,Madrid,91 500 55 50,Privada,180,www.amavir.es/residencia-de-ancianos-madrid-amavir-usera,"40,373175","-3,694110",14/05/2015
Residencia Orcasur,Calle,Salobreña,2,28041,Madrid,91 369 92 34,Pública autonómica,64,,"40,366186","-3,700592",22/05/2015
Residencia de personas mayores San José,Calle,Trévelez,1,28041,Madrid,91 317 54 67 / 91 317 54 68,Pública autonómica,48,,"40,365148","-3,702439",04/04/2019
Sanitas Residencial Alameda,Paseo,Alameda de Osuna,78 - B,28042,Madrid,91 747 45 04,Privada,118,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-alameda,"40,459641","-3,587407",14/09/2017
Residencia Montserrat Caballé,Calle,Bahía de Santa Pola,2,28042,Madrid,91 748 15 52,Privada sin fin de lucro,136,,"40,466261","-3,590649",11/09/2017
"Residencia de 3ª edad La Santina Dos, S. L.",Calle,Isla de Cuba,2,28042,Madrid,91 320 03 54,Privada,50,,"40,449990","-3,610482",19/07/2013
Residencia de ancianos Don Bosco,Calle,Playa de Riazor,39,28042,Madrid,91 305 50 87,Privada sin fin de lucro,62,,"40,476049","-3,586676",24/04/2019
Residencia de 3ª edad Años Dorados III,Calle,Agustín Calvo,19,28043,Madrid,91 388 22 62 / 91 388 05 48,Privada,36,,"40,464132","-3,650151",08/04/2019
Residencia Abedul II,Calle,Agustín Calvo,15,28043,Madrid,91 759 84 56,Privada,29,residenciaabedul.es,"40,464056","-3,650933",13/09/2017
Residencia Las Azaleas,Calle,Bueso de Pineda,52,28043,Madrid,91 300 49 51,Privada,67,www.asispa.org/servicios/residencias-asistidas/titularidad-de-asispa/residencia-las-azaleas-_madrid,"40,455438","-3,652730",23/04/2019
Centro Geriátrico Hortaleza,Calle,de las Pedroñeras,38,28043,Madrid,91 388 41 55 / 652 91 91 45,Privada,96,www.residenciadeancianoscg.com,"40,466281","-3,630633",05/04/2019
Residencia El Jardín,Calle,López de Hoyos,384,28043,Madrid,696 25 60 63,Privada,25,www.residencia-eljardin.com,"40,461216","-3,658991",24/03/2015
Caser Residencial Arturo Soria,Calle,Puerto de Santa María,15,28043,Madrid,91 716 00 36,Privada,140,www.caseresidencial.es/arturo-soria,"40,454244","-3,651427",07/06/2019
Residencia Miraflores II,Calle,Ulises,44,28043,Madrid,91 300 44 42,Privada,72,www.centrogeriatricomiraflores.com,"40,457943","-3,652128",21/04/2019
Residencia Fundación Sagrada Familia,Calle,Ulises,60,28043,Madrid,91 388 41 19,Privada,35,www.fundacionsf.es/?page_id=19,"40,458315","-3,651033",12/05/2015
Centro Residencial Sanitas Carabanchel,Calle,Antonia Rodríguez Sacristán,10,28044,Madrid,91 508 11 10,Privada,224,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-carabanchel,"40,372750","-3,744630",16/04/2019
Orpea Madrid Buenavista,Calle,Antonia Rodríguez Sacristán,14,28044,Madrid,91 511 04 20,Privada,196,orpea.es/centros-residencias/residencia-ancianos-madrid-buenavista,"40,372854","-3,742862",31/07/2017
Residencia Virgen de la Paloma,Calle,Árbol del Cielo,38,28044,Madrid,91 706 31 33,Privada,11,,"40,379659","-3,763995",17/07/2013
Ballesol Latina,Calle,Casuarina,4,28044,Madrid,91 710 81 90,Privada,180,ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-latina/,"40,381249","-3,764778",31/07/2017
Residencia de 3ª edad Santa María del Sagrario,Plaza,de la Emperatriz,12,28044,Madrid,91 508 69 41,Privada,41,residenalba.net/alba-carabanchel,"40,373606","-3,751338",10/05/2015
Hogar Santa Teresa Jornet,Calle,Duquesa de Tamames,8,28044,Madrid,91 508 91 08 / 91 508 58 49,Privada sin fin de lucro,143,,"40,372459","-3,749811",24/03/2015
Ballesol Pasillo Verde,Calle,Amaltea,25,28045,Madrid,91 506 22 70,Privada,278,ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-pasillo-verde,"40,396975","-3,685883",03/04/2019
Residencia Nuestra Señora del Perpetuo Socorro,Calle,Áncora,42,28045,Madrid,91 506 05 60 / 91 539 19 84,Privada sin fin de lucro,93,www.residenciaperpetuosocorro.es,"40,402737","-3,689147",05/04/2019
AMAVIR Arganzuela,Calle,Embajadores,211,28045,Madrid,91 506 23 56,Privada,180,www.amavir.es/residencia-de-ancianos-madrid-amavir-arganzuela,"40,386048","-3,689044",10/07/2013
Residencia Militar de Acción Social de Atención a Mayores Virgen del Carmen,Camino,de los Ingenieros,2,28047,Madrid,91 364 60 00,Pública estatal,160,,"40,387745","-3,745867",12/07/2013
Residencia de 3ª edad Comunidad Marías,Avenida,Nuestra Señora de Fátima,100 - 3º,28047,Madrid,91 461 77 06,Privada sin fin de lucro,10,,"40,379501","-3,748957",20/09/2017
Orpea Madrid Carabanchel,Calle,Nuestra Señora de la Luz,74,28047,Madrid,91 422 08 80,Privada,160,orpea.es/centros-residencias/centro-dia-residencia-ancianos-madrid-carabanchel,"40,385279","-3,748959",03/04/2019
GERIATEL Aluche,Calle,Ocaña,193,28047,Madrid,91 509 98 84,Privada,55,www.geriatel.es/nuestras-residencias/geriatel-aluche/,"40,389068","-3,753566",03/04/2019
Residencia Nuestra Señora del Carmen,Carretera,Cantoblanco,3,28049,Madrid,91 734 34 50,Pública autonómica,422,,"40,539094","-3,694235",09/04/2019
Residencia Casa San Luis Gonzaga - Los Almendros,Carretera,de Colmenar Viejo,Km. 14.4,28049,Madrid,91 734 74 77,Privada sin fin de lucro,45,,"40,528000","-3,693500",04/04/2019
Residencia Doctor González Bueno,Carretera,de Colmenar Viejo,Km. 13.5,28049,Madrid,91 734 63 00 / 91 734 77 64 / 91 734 34 54,Pública autonómica,617,,"40,525711","-3,688041",16/03/2018
Residencia de mayores de Manoteras,Calle,Oña,3,28050,Madrid,91 766 52 22,Pública autonómica,300,,"40,489006","-3,668342",10/07/2013
Orpea Madrid Sanchinarro,Calle,Padres Dominicos,2,28050,Madrid,91 750 21 38,Privada,180,orpea.es/centros-residencias/centro-dia-residencia-ancianos-madrid-sanchinarro,"40,501940","-3,656316",30/09/2017
Residencia Ensanche de Vallecas,Avenida,Cerro Milano,1,28051,Madrid,91 494 86 77,Pública autonómica,160,www.araliaservicios.es/centro/madrid-ensanche-vallecas,"40,368860","-3,618639",18/05/2015
Residencia Nuestra Señora de Valverde,Calle,Convenio,7,28053,Madrid,91 477 71 83,Privada,44,,"40,393260","-3,672448",15/07/2013
DomusVi Albufera,Calle,Sierra Alcubierre,8,28053,Madrid,91 757 05 10,Privada,143,www.domusvi.es/residencia-de-mayores-en-madrid-albufera,"40,391790","-3,667929",12/09/2017
Ballesol Majadahonda,Calle,Cierzo,7 - Colonia Airesol I,28221,Majadahonda,91 639 56 11,Privada,133,ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-majadahonda/,"40,479588","-3,859243",04/04/2019
Centro Tercera Edad San Luis Gonzaga,Calle,Mar Egeo,51,28221,Majadahonda,91 634 00 76,Privada,202,www.residenciasanluisgonzaga.es,"40,462636","-3,864660",04/04/2019
Residencia Valle de la Oliva,Calle,Manuel de Falla,35,28222,Majadahonda,91 679 99 63,Pública local,130,www.albertia.es/residencias/albertia-valle-de-la-oliva/,"40,452309","-3,876877",22/05/2015
Residencia Ponderosa Real,Avenida,Maderuelos,5,28410,Manzanares el Real,91 857 38 38,Privada,91,www.ponderosareal.com,"40,724243","-3,939454",04/04/2019
Orpea Meco,Calle,Roble,11,28880,Meco,91 886 16 66,Privada,147,orpea.es/centros-residencias/centro-dia-residencia-ancianos-alcala-henares,"40,548354","-3,326857",03/10/2017
Residencia municipal El Perpetuo Socorro,Calle,Crucero,s/n,28792,Miraflores de la Sierra,91 844 33 55,Pública local,28,,"40,811000","-3,762460",19/09/2017
Residencia Isla de Kos,Avenida,de Madrid,8,28710,Molar (El),91 841 08 12,Privada,90,www.isladekos.com,"40,730741","-3,582476",04/04/2019
Casa de ancianos Hermanitas de los Pobres,Calle,Virgen del Espino,1,28460,Molinos (Los),91 855 16 80,Privada sin fin de lucro,36,,"40,707672","-4,083757",15/07/2013
Residencia municipal Nazaret,Calle,Cruces,2,28190,Montejo de la Sierra,91 869 72 80,Pública local,58,,"41,060158","-3,529068",05/04/2019
Residencia Nuestra Señora del Sagrario,Avenida,de Arroyomolinos,3,28950,Moraleja de Enmedio,91 609 40 09 / 91 609 40 12,Privada,80,www.residencianssagrario.es,"40,259947","-3,864408",04/04/2019
Residencia Nuestra Señora de la Montaña II,Urbanización,Las Colinas,8,28950,Moraleja de Enmedio,91 600 50 30,Privada,23,www.residencianuestrasenoradelamontana.es,"40,268986","-3,878887",20/02/2015
Residencia Fuente de Salud,Calle,de España,3,28411,Moralzarzal,91 857 61 57 / 91 857 81 21,Privada,37,www.residenciafuentesalud.es,"40,673800","-3,971700",10/05/2018
Residencia Bellas Vistas Moralzarzal,Calle,El Gamonal,3,28411,Moralzarzal,91 857 41 54,Privada,48,,"40,707435","-3,955607",25/09/2017
Centro para mayores Santa Isabel,Calle,Valleja,30,28411,Moralzarzal,91 842 10 99,Privada,48,www.cpmsantaisabel.com,"40,675421","-3,970554",31/07/2017
Residencia de ancianos Virgen de la Antigua - Fundación Mac-Crohon,Calle,Asilo,2,28530,Morata de Tajuña,91 873 00 54,Privada,98,,"40,227415","-3,436460",23/04/2019
Residencia Isla de Taray,Carretera,de Morata - Perales de Tajuña,Km. 3.3,28530,Morata de Tajuña,91 873 13 28,Privada sin fin de lucro,214,,"40,230900","-3,402230",04/04/2019
