"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Barcelona, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residència Dolça Llar,Calle,Escoles Pies,100,08017,Barcelona,93 212 34 28,Privada,30,www.residencia-dolcallar.com,"41,402816","2,128711",08/04/2019
Mas d'Anglí Residencial,Calle,Institut Químic de Sarrià,43 - 47,08017,Barcelona,93 434 22 99,Privada,93,www.masangli.com,"41,404582","2,122536",08/04/2019
Sanitas Residencial Iradier,Calle,Iradier,5 bis,08017,Barcelona,93 417 84 00,Privada,25,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-iradier,"41,403695","2,126097",10/04/2019
Residencia San Ignacio de Loyola,Calle,Major de Sarrià,238,08017,Barcelona,93 203 25 10,Privada sin fin de lucro,53,,"41,403411","2,117302",11/04/2019
Sant Gervasi Residencial,Calle,Martorell i Peña,2 - 6,08017,Barcelona,93 253 14 90,Privada,33,www.inforesidencias.com/webs/sant-gervasi,"41,405649","2,118937",06/07/2017
Residencia Ergos,Calle,Pomaret,25,08017,Barcelona,93 417 41 87,Privada,50,residenciaergos.com,"41,404270","2,124075",26/04/2018
Residencia geriátrica Armonia,Calle,Pomaret,6,08017,Barcelona,93 203 00 54 / 93 205 07 11,Privada,45,,"41,402782","2,125405",04/04/2018
Institut del Desert de Sarrià,Paseo,Santa Eulàlia,23,08017,Barcelona,93 203 09 89,Privada,82,www.residenciadesertsarria.com,"41,404114","2,114410",10/04/2019
Residencial Bellesguard Park,Calle,Valeta d'Arquer,30,08017,Barcelona,93 254 05 70,Privada,54,,"41,408935","2,126102",10/07/2013
Residencia Betània,Avenida,Vallvidrera,34,08017,Barcelona,93 406 80 53,Privada sin fin de lucro,80,,"41,407092","2,114331",12/08/2017
Residencia Nuestra Señora de Fátima del Tibidabo,Carretera,Vallvidrera a Tibidabo,102 - 104,08017,Barcelona,609 10 13 44,Privada sin fin de lucro,98,,"41,407624","2,112081",19/10/2012
Residencia Ballesol Almogàvers,Calle,Almogàvers,32 - 28,08018,Barcelona,93 356 93 83,Privada,189,ballesol.es/residencias-para-mayores-en-cataluna/ballesol-almogavares,"41,392683","2,184304",08/04/2019
Habitatges amb serveis per a gent gran Concili de Trento I,Calle,Concili de Trento,23,08018,Barcelona,93 307 01 46,Pública local,39,www.fsyc.org/proyectos/viviendas-con-servicios-concilio-trento-1,"41,411343","2,192621",17/07/2013
Habitatges amb serveis per a la gent gran Concili de Trento II,Calle,Concili de Trento,29,08018,Barcelona,93 308 89 33,Pública local,39,www.fsyc.org/proyectos/viviendas-con-servicios-concilio-trento-2,"41,411788","2,193198",23/07/2013
Residència La Trobada,Calle,Joan d'Austria,105 - 1º 1ª,08018,Barcelona,93 309 16 77,Privada,34,www.residencialatrobada.com,"41,395686","2,188000",15/04/2019
AMAVIR Diagonal,Calle,Llacuna,120 - 122,08018,Barcelona,93 320 96 30,Privada,156,www.amavir.es/residencia-de-mayores-amavir-diagonal,"41,403805","2,195086",03/04/2019
Residència Parc del Clot,Rambla,Poblenou,187,08018,Barcelona,93 320 84 55,Privada,80,www.gruparrels.cat/residencia-parc-del-clot,"41,407969","2,192015",06/07/2017
Residencia Kristel Oro,Pasaje,Arriassa,2 - 6,08020,Barcelona,93 278 06 36,Privada,89,,"41,423495","2,204385",05/04/2018
UTE Residència La Verneda,Calle,Cantàbria,28,08020,Barcelona,93 278 00 12,Pública autonómica,80,www.fsyc.org/proyectos/residencia-centro-de-dia-hogar-la-verneda/,"41,419810","2,201322",07/07/2017
Grupo de Servidores a Enfermos y Ancianos (GRUSEAN),Calle,Gran Via de les Corts Catalanes,1010 - 8º 2ª,08020,Barcelona,93 308 73 22,Privada,18,,"41,411946","2,199022",17/06/2015
Residencia Amigó,Calle,Amigó,2,08021,Barcelona,93 200 52 43,Privada,24,,"41,394189","2,146048",10/07/2017
Residencial Augusta Park,Calle,Copèrnic,30 - 32,08021,Barcelona,93 362 49 10,Privada,121,www.residencialaugustapark.com,"41,399934","2,138296",04/04/2019
Residència 3ª edat Llar de l'avi,Calle,Muntaner,411 - ppal. 2ª,08021,Barcelona,93 241 44 76,Privada,15,,"41,400259","2,141314",06/07/2017
Sanitas Residencial Altanova,Calle,Quatre Camins,95,08022,Barcelona,93 434 35 00,Privada,115,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-altanova-sant-gervasi,"41,411141","2,131837",15/05/2015
Residència Tibidabo,Calle,Quatre Camins,74,08022,Barcelona,93 417 55 50,Privada,25,,"41,411256","2,132208",09/04/2019
Residencial Sant Gervasi Parc,Calle,Teodora Lamadrid,7,08022,Barcelona,93 418 78 65,Privada,135,residencialsantgervasiparc.com,"41,406045","2,137645",15/04/2019
Residencia geriàtrica Casa Meva,Calle,Vilana,10,08022,Barcelona,93 212 27 27 / 93 417 19 22,Privada,28,www.residenciacasameva.com,"41,405156","2,128711",03/04/2019
Residència geriàtrica Els Jardins de Barcelona,Calle,Baró de la Barre,5 - 7,08023,Barcelona,93 284 24 64,Privada,25,,"41,414272","2,144485",12/04/2019
Hogar La Salud,Calle,Cardedeu,47,08023,Barcelona,93 210 32 52,Privada,35,residenciahogarlasalud.com,"41,418431","2,143892",27/04/2018
Residència Santa Creu,Calle,Elisa,22,08023,Barcelona,93 212 81 97,Privada sin fin de lucro,26,www.hhsantacruz.org/index.php/es/centros-3/41-residencia-santa-creu,"41,405622","2,141099",26/04/2018
Residencia San Miguel Arcángel,Calle,Escipió,17,08023,Barcelona,93 417 05 82,Privada,25,www.residenciasantmiquel.net,"41,407692","2,146174",11/04/2019
Geriàtric La Torreta,Calle,Homer,27,08023,Barcelona,93 418 64 04,Privada,22,,"41,406650","2,146749",30/11/2011
DomusVi Regina,Calle,Mare de Déu del Coll,22 - 30,08023,Barcelona,93 284 87 47,Privada,177,www.domusvi.es/residencia-ancianos-barcelona-regina,"41,408842","2,149812",10/07/2017
Residencia Vibentia Mullerat,Calle,Portell,11 - 13,08023,Barcelona,93 213 21 31,Privada,25,residenciavibentiamullerat.blogspot.com,"41,418708","2,151402",04/04/2019
Residencia Jubany,Avenida,República Argentina,236,08023,Barcelona,93 209 87 15,Privada,43,residenciajubany.com,"41,393918","2,148203",13/07/2017
Refugio de Obreras Fundación Privada,Avenida,República Argentina,16 - 18,08023,Barcelona,93 212 11 68,Privada,90,www.refugidobreres.cat,"41,407651","2,148159",03/04/2019
Centre Residencial Putxet,Calle,Roca i Batlle,31 - 35 (torre),08023,Barcelona,93 254 04 40,Privada,51,www.putxet.cat,"41,408165","2,140847",10/04/2019
ADEGIUS Residencial,Calle,Alegre de Dalt,72 - 74,08024,Barcelona,93 213 48 51,Privada,40,,"41,410242","2,160170",24/07/2011
DomusVi La Salut Josep Servat,Calle,Antequera,"8 - 18 y San José de Cottolengo, 2 - 6",08024,Barcelona,93 285 75 12,Privada,118,www.domusvi.es/residencia-mayores-barcelona-la-salut-josep-servat,"41,413523","2,156839",23/07/2009
Residencia Francisco Darder,Calle,Cardener,49,08024,Barcelona,93 285 35 58,Privada sin fin de lucro,50,www.franciscanasnatividad.com/index.php?Seccion=vermision&Id=21&Tipo=1,"41,410221","2,157313",26/04/2018
Residencia Villa Salud,Calle,Francesc Alegre,26,08024,Barcelona,93 210 87 87,Privada,35,www.residenciavilasalut.com,"41,416970","2,165829",08/04/2019
Residència Catalunya 2,Calle,Francesc Alegre,30,08024,Barcelona,93 210 01 93,Privada,25,,"41,415746","2,167060",12/05/2015
Residència Sol de Tardor,Calle,Francesc Alegre,24,08024,Barcelona,93 213 38 75,Privada,21,www.soldetardor.com,"41,416761","2,166090",12/07/2017
Residència Parc Güell,Calle,Mare de Déu de la Salut,39,08024,Barcelona,93 285 09 59,Privada,40,www.lavostrallar.com,"41,411178","2,156245",04/04/2019
Residència Parc de les Aigües,Calle,Polònia,37 - 39,08024,Barcelona,972 85 35 20,Privada,70,www.activaparcdelesaigues.com,"41,415181","2,165655",10/04/2019
Residencia Virgen de Lourdes,Calle,Vilafranca,22,08024,Barcelona,93 284 62 49,Privada,30,www.inforesidencias.com/webs/lourdes1,"41,407442","2,156478",05/04/2019
Residencia Orpea Barcelona Guinardó,Ronda,Guinardó,48 - 50,08025,Barcelona,93 446 39 08,Privada,150,www.orpea.es/residencia/barcelona-guinardo/,"41,412169","2,167168",04/04/2019
Lepant Residencial,Calle,Lepant,401 - 403,08025,Barcelona,93 450 74 38,Privada,322,,"41,411030","2,167429",23/04/2019
Geriàtric Nogués,Pasaje,Nogués,25,08025,Barcelona,93 219 86 00,Privada,22,residenciasgeriatricas.com/geriatric-nogues-2/,"41,407962","2,166296",08/04/2019
Sanitas Residencial Provença,Calle,Provença,520,08025,Barcelona,93 433 41 80 / 902 19 52 29,Privada,124,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-provenca,"41,407428","2,178495",23/03/2018
Residència Sagrada Família,Calle,Rosselló,344 - ático,08025,Barcelona,93 207 34 98,Privada,18,www.rasfa.org,"41,402849","2,170069",04/04/2019
Residència Sagrada Família 2,Calle,Rosselló,340 - 1º 3ª esc. izda.,08025,Barcelona,93 458 52 52,Privada,13,www.rasfa.org,"41,402694","2,169863",04/04/2019
ORS Llar Residencia,Calle,Rosselló,380 - 382,08025,Barcelona,93 217 10 28,Privada sin fin de lucro,32,www.orsresidencies.com,"41,404682","2,172520",31/05/2015
DomusVi Claret,Calle,Sant Antoni Maria Claret,200,08025,Barcelona,93 446 33 20,Privada,300,www.domusvi.es/residencia-mayores-barcelona-claret,"41,409932","2,173043",05/04/2018
Residència 3ª edat Los Tilos,Calle,Sardenya,480 - 490,08025,Barcelona,93 450 70 00,Privada,258,www.bastondeoro.com/residencia-los-tilos.html,"41,409964","2,164850",08/04/2019
Residència geriàtrica Arco Iris I y II,Calle,Sicilia,402 - ppal. 2ª y 2º,08025,Barcelona,93 207 58 73 / 666 45 17 12,Privada,37,,"41,406258","2,167374",26/08/2013
Residencia Assistencial Sicilia,Calle,Sicilia,402 - 1º 1ª,08025,Barcelona,93 511 60 24 / 605 25 70 61,Privada,20,,"41,406412","2,167205",06/07/2017
Habitatges amb serveis per a gent gran,Calle,Taxdirt,28,08025,Barcelona,93 446 16 52,Pública local,130,,"41,409558","2,167395",03/05/2018
Residencia geriátrica San Pablo,Calle,Coll i Vehí,26,08026,Barcelona,93 450 25 77,Privada,72,,"41,412554","2,182170",10/07/2017
Residència Marvi Park,Calle,Mallorca,603 - 609,08026,Barcelona,93 347 56 11,Privada,66,,"41,411838","2,186392",24/04/2019
Residència Resigestión Bacumar Tres,Calle,Ripollès,75 - bajo,08026,Barcelona,609 17 28 71,Privada,25,www.residenciabacumarmeridiana.es,"41,414893","2,185700",07/07/2017
Residència de Gent Gran Sibelius,Calle,Sibelius,1,08026,Barcelona,93 232 45 58,Privada,28,,"41,410248","2,186158",17/07/2017
Residència La Sagrera - ICASS,Calle,Berenguer de Palou,102,08027,Barcelona,93 243 00 33,Pública autonómica,96,,"41,426545","2,191692",03/04/2019
Residència geriàtrica Mare de Déu de Montserrat,Calle,Cienfuegos,27,08027,Barcelona,93 352 80 07,Privada,22,,"41,424185","2,182610",04/04/2019
Residencia Margal,Calle,Felip II,42 - bajo,08027,Barcelona,93 639 48 33,Privada,25,,"41,418488","2,189723",06/07/2017
Residència Nova Llar,Calle,Martí Molins,64 - entlo. 1ª,08027,Barcelona,93 340 54 40,Privada,30,,"41,424016","2,188278",13/09/2017
Residència Anna,Calle,Pinar del Río,10,08027,Barcelona,93 243 01 66,Privada,32,,"41,422312","2,183283",05/04/2018
Residencia Sacerdotal Sant Josep Oriol,Calle,Joan Güell,198,08028,Barcelona,93 321 62 46,Privada,78,www.residenciasacerdotalbarcelona.org,"41,385808","2,130047",09/04/2019
Residència Racó de Pau,Calle,Sugranyes,31- 1º,08028,Barcelona,93 127 40 87,Privada,17,www.racodepau.com,"41,374389","2,128181",04/04/2019
Residència de Les Corts,Calle,Montnegre,33,08029,Barcelona,93 439 41 41 / 93 439 47 04,Pública autonómica,85,,"41,387805","2,139266",16/07/2013
Habitatges tutelats amb serveis Montnegre,Calle,Montnegre,39,08029,Barcelona,93 321 47 78,Pública local,120,,"41,387623","2,138707",03/05/2018
Casa Asil de Sant Andréu de Palomar,Calle,Agustí i Milà,72 - 78 bajos,08030,Barcelona,93 345 35 29,Privada,150,casaasil.cat/la-fundacio/la-residencia-i-centre-de-dia,"41,438720","2,185781",07/07/2017
Residència assistida Barcelona - Bon Pastor,Calle,Augusto César Sandino,7 - 9,08030,Barcelona,93 360 34 12,Pública autonómica,92,www.fundaciovellaterra.org/serveis/residencies,"41,438941","2,202730",29/06/2015
Habitatges amb serveis Joan Torras,Calle,Fernando Pessoa,2 - 4,08030,Barcelona,93 311 53 85,Pública local,158,,"41,438137","2,193591",03/05/2018
Residència geriàtrica Bon Viure,Calle,Campoamor,56,08031,Barcelona,93 427 44 53,Privada sin fin de lucro,25,www.residenciabonviure.es,"41,434893","2,154912",09/04/2019
Centre residencial Campoamor,Calle,Campoamor,1,08031,Barcelona,93 427 22 67,Privada,41,residenciacampoamor.com,"41,432620","2,158221",04/04/2019
La Teva Residència,Calle,Campoamor,48,08031,Barcelona,93 274 97 64 / 639 26 51 66,Privada,44,www.latevaresidencia.com,"41,434489","2,155513",05/04/2019
Centre geriàtric 3ª edad Joan Josep,Paseo,de la Peira,"42 - 44, entlo. 2ª",08031,Barcelona,93 358 99 12,Privada,24,,"41,431920","2,169638",30/11/2011
Centre Residencial Dovela,Calle,Eduard Todà,45,08031,Barcelona,93 518 30 22,Privada,80,www.centredovela.cat,"41,435266","2,157458",21/05/2019
Residència Barcelona,Paseo,Fabra i Puig,395,08031,Barcelona,93 427 03 75,Privada,130,www.residenciabarcelona.com,"41,433765","2,163296",03/04/2019
Residència geriàtrica Star,Paseo,Maragall,306,08031,Barcelona,93 357 20 54,Privada,25,,"41,427349","2,169261",12/07/2017
Fundació Asil Valldejuli,Paseo,Maragall,378,08031,Barcelona,93 429 43 39,Privada,45,,"41,428174","2,163610",28/10/2015
Masdeu Hogar,Calle,Mestre Dalmau,3 - 5,08031,Barcelona,93 427 73 61,Privada,45,www.masdeuhogar.com,"41,433003","2,162666",09/04/2019
Hogar geriátrico Coloma,Calle,Pitàgores,14,08031,Barcelona,93 429 49 99,Privada,40,www.residenciacoloma.com,"41,428384","2,165802",05/06/2019
Residencia de La Inmaculada,Calle,Salses,74,08031,Barcelona,93 427 42 50,Privada sin fin de lucro,68,,"41,434671","2,156900",15/04/2019
Residència El Vent,Calle,Vent,4 bis,08031,Barcelona,93 429 09 88,Privada,25,www.elvent.es,"41,431061","2,160853",08/05/2015
Residencia Amor de Dios,Calle,Vilapiscina,21 - 25,08031,Barcelona,93 357 73 50,Privada sin fin de lucro,70,www.lasguias.com/amordedios,"41,430027","2,171372",10/04/2019
Sanitas Residencial Bonaire,Calle,Alt de Pedrell,100 - 120,08032,Barcelona,93 433 56 33,Privada,120,www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-bonaire-guinardo,"41,423989","2,170635",04/04/2019
Residencia Santa Rita Horta,Calle,Baixada de la Plana,16 - 18,08032,Barcelona,93 407 15 99,Privada,69,www.sta-rita.com/horta.html,"41,428836","2,159397",13/03/2017
Residència DESALUP-Horta,Calle,Baixada de la Plana,7,08032,Barcelona,93 420 91 23,Privada,34,,"41,428450","2,159325",03/04/2019
Residència Raset,Pasaje,Capdevila,8 - 10,08032,Barcelona,93 358 32 54,Privada,106,,"41,428118","2,159962",03/04/2019
Habitatges amb serveis Gran Bronze - Coure,Calle,Coure,8 - 10,08032,Barcelona,93 332 86 78,Pública local,140,,"41,358312","2,134990",03/05/2018
Residència la Torreta de la Font d'en Fargues,Calle,Gallecs,14 - 16,08032,Barcelona,93 407 26 00,Privada,40,residenciaslatorreta.com,"41,425701","2,167796",03/04/2019
Residencia Assistida d'Horta,Calle,Josep Sangenís,75,08032,Barcelona,93 116 53 29,Pública autonómica,72,,"41,425400","2,151110",04/04/2019
Residencia Los Olivos,Calle,Montserrat de Casanovas,201 - 209,08032,Barcelona,93 358 77 42,Privada,89,www.rlosolivos.com,"41,422035","2,160215",04/04/2019
Residència Pedrell,Calle,Pedrell,52,08032,Barcelona,93 357 48 69,Privada,47,www.residenciapedrell.com,"41,424570","2,166395",03/04/2019
Residencia Bonavita,Calle,Pedrell,111,08032,Barcelona,93 357 00 55,Privada,54,www.residenciabonavita.es,"41,424023","2,162990",04/04/2019
Residència d'avis La Trinitat,Calle,Fosca,4 - 8,08033,Barcelona,93 353 50 22,Pública autonómica,55,residencialatrinitat.wordpress.com/,"41,447791","2,184739",13/07/2017
Residència assistida Vallbona,Calle,Pierola,22,08033,Barcelona,93 276 82 68,Pública autonómica,90,www.grupperemata.com/spa/item/ART00347.html,"41,462683","2,183602",09/04/2019
Jardí Residència Pedralbes,Calle,Bisbe Català,14,08034,Barcelona,93 205 11 03,Privada,38,www.jardinpedralbes.com,"41,395504","2,113790",11/04/2019
Residència de La Inmaculada,Calle,Domínguez Miralles,25,08034,Barcelona,93 203 00 12 / 93 203 01 50,Privada sin fin de lucro,74,,"41,397066","2,117338",10/07/2013
Residencia María Reina - Siervas de Jesús,Calle,Moneders,12,08034,Barcelona,93 205 73 11,Privada sin fin de lucro,55,,"41,392013","2,110277",20/08/2009
Pedralbes Park Residencial,Calle,Pere II de Montcada,20,08034,Barcelona,93 206 47 00,Privada,23,pedralbespark.com,"41,399346","2,115164",16/08/2017
Casa de Familia,Avenida,Reina Elisenda de Moncada,7 bis,08034,Barcelona,93 203 04 04,Privada sin fin de lucro,41,www.hhsantacruz.org/index.php/es/centros-3/43-casa-de-familia,"41,399528","2,120347",26/04/2018
AMAVIR Horta,Avenida,Can Marcet,11,08035,Barcelona,93 428 00 92,Privada,181,www.amavir.es/residencia-de-ancianos-barcelona-amavir-horta,"41,435352","2,151397",03/04/2019
Residencia de 3ª edad Vil.la Magda,Calle,Colonia del Tibidabo,3,08035,Barcelona,93 212 30 28,Privada,25,www.residenciavillamagda.com,"41,421034","2,118838",03/04/2019
Fundació Albà - Hospital de Sant Miquel,Paseo,de la Vall d'Hebron,161,08035,Barcelona,93 428 16 04,Privada,112,,"41,434487","2,145860",03/06/2015
C. S. S. Sant Jordi,Paseo,de la Vall d'Hebron,135 - 141,08035,Barcelona,93 428 00 00,Privada,160,,"41,430297","2,144611",10/07/2017
Residència geriàtrica Sant Josep,Paseo,de la Vall d'Hebron,149,08035,Barcelona,93 428 06 21 / 93 428 02 36,Privada sin fin de lucro,79,,"41,435468","2,145401",06/07/2017
Centre residencial d'estades temporals i respir per a gent gran,Paseo,de la Vall d'Hebron,171 (Pavelló Nord),08035,Barcelona,93 402 26 07,Pública provincial,284,www.diba.cat/web/benestar/centres/respir/rgg,"41,436984","2,145565",08/04/2019
Residencia Collserola,Paseo,de la Vall d'Hebron,159 - 169,08035,Barcelona,93 361 39 00 / 902 01 41 10,Privada,120,www.mutuam.com,"41,435103","2,146785",07/07/2017
Residencia geriátrica BACUMAR,Calle,Doménech i Montaner,2 - 10,08035,Barcelona,93 428 64 66 / 609 17 28 71,Privada,25,www.residencial-bacumar.com,"41,429675","2,142733",02/05/2019
Emera Sant Genís,Calle,Natzaret,16,08035,Barcelona,93 434 30 95,Privada,109,emera-group.es/residencia-mayores-emera-barcelona-sant-genis,"41,422743","2,139219",05/04/2019
Residencial Mas Piteu,Calle,Natzaret,67 - 81,08035,Barcelona,93 434 22 99,Privada,85,,"41,425778","2,136335",19/10/2012
Residencia Valle Hebrón,Calle,Olván,5,08035,Barcelona,93 434 29 00,Privada,47,,"41,429298","2,134007",27/04/2018
Ronda de Dalt Residencial,Calle,Pare Mariana,15,08035,Barcelona,93 706 41 56,Privada,156,www.rondadedaltresidencial.com,"41,429662","2,149987",11/04/2019
Centre Residencial Santa Rosalia,Calle,Santa Rosalia,79 - 81,08035,Barcelona,93 358 90 09,Privada,20,,"41,422487","2,148404",26/05/2015
Residència per a la tercera Edat Marin,Calle,Comte d'Urgell,155 - ppal.,08036,Barcelona,93 453 83 67,Privada,18,,"41,387416","2,151209",30/11/2011
Residència Sant Daniel,Calle,Londres,94 - 1º 1ª y 2º 2ª,08036,Barcelona,93 414 68 02 / 93 200 58 56,Privada,40,www.residenciasantdaniel.net,"41,393582","2,151105",04/04/2019
Hotel residencia Ficus,Calle,Mallorca,163,08036,Barcelona,93 453 35 00,Privada,139,www.hrficus.com,"41,388455","2,155364",25/07/2017
Residència Bruc,Calle,Bruc,151 - 1º,08037,Barcelona,93 207 12 21,Privada,30,,"41,398886","2,163413",07/05/2015
Residencia Femenina,Calle,Bruc,131,08037,Barcelona,93 208 16 00,Privada sin fin de lucro,155,www.angelicas.org,"41,397215","2,165632",17/07/2017
Residència Ressi Bonaire,Avenida,Diagonal,382 - ppal. 2ª,08037,Barcelona,93 207 20 86,Privada,23,,"41,399041","2,168778",04/04/2019
Residència geriàtrica Marla Diagonal,Avenida,Diagonal,442 bis - 1º,08037,Barcelona,93 237 34 09,Privada,25,www.marladiagonal.es,"41,396775","2,159631",07/07/2017
Residencia Diagonal,Avenida,Diagonal,343 - 3º 2ª y 3ª,08037,Barcelona,93 458 77 10,Privada,29,,"41,397988","2,166550",12/05/2015
Residència Casa Nostra,Avenida,Diagonal,369 - 2º,08037,Barcelona,93 488 08 27 / 93 215 53 71,Privada,23,,"41,397032","2,162335",15/04/2019
Residència Torres Diagonal,Avenida,Diagonal,343 - 2º 2ª,08037,Barcelona,93 476 02 78,Privada,14,,"41,397988","2,166550",07/05/2015
Sidibel Diagonal,Avenida,Diagonal,343 - ppal. 2ª,08037,Barcelona,93 458 23 35,Privada,17,,"41,397988","2,166550",05/04/2019
Residencia Verdaguer,Avenida,Diagonal,382 - 2º 2ª,08037,Barcelona,93 457 49 90,Privada,12,,"41,399041","2,168778",11/04/2019
Residència Claror,Calle,Girona,131 - 4º 1ª,08037,Barcelona,93 457 44 10,Privada,12,residenciaclaror.com,"41,397788","2,167009",05/04/2018
Senior Centre Residència,Calle,Mallorca,340,08037,Barcelona,93 457 30 64,Privada,49,,"41,399569","2,170770",05/04/2019
Residència Esguard,Calle,Provença,275 - 5º,08037,Barcelona,93 215 13 63,Privada,22,www.esguard.es,"41,395882","2,162901",09/04/2019
Residència 3ª edat Diagonal,Paseo,Sant Joan,104 - 3º 2ª,08037,Barcelona,93 459 03 92 / 93 457 10 02,Privada,20,,"41,399528","2,169728",30/11/2011
Residència de 3ª edat Bon Repòs,Paseo,Sant Joan,156,08037,Barcelona,93 207 30 02,Privada,126,bonreposresidencia.com,"41,402288","2,166153",04/04/2019
Habitatges amb serveis Gran Via,Calle,Gran Via de les Corts Catalanes,120 - 126,08038,Barcelona,93 296 43 41,Pública local,158,www.fsyc.org/proyectos/viviendas-con-servicios-gran-via,"41,363511","2,134450",27/04/2018
Clínica Sant Antoni,Calle,Sant Eloi,6,08038,Barcelona,93 297 40 10,Privada,76,www.dependetu.org/residencia,"41,356082","2,143309",10/04/2019
Residència Parc del Guinardó,Calle,Garriga i Roca,62 - 64,08041,Barcelona,93 450 07 49,Pública local,45,,"41,421271","2,170222",05/04/2019
Residencia Mercat del Guinardó,Calle,Oblit,29,08041,Barcelona,93 689 27 40,Pública autonómica,99,www.mutuam.es/residencias/residencia-mercat-guinardo/,"41,419547","2,178138",03/04/2019
Residencia Alchemika,Calle,Sant Antoni Maria Claret,358,08041,Barcelona,,Pública autonómica,98,,"41,416260","2,181619",23/03/2017
Residencia Les Dàlies,Calle,Varsovia,16,08041,Barcelona,93 352 86 11,Privada,42,lavostrallar.com/residencias/residencia-les-dalies,"41,423928","2,176414",26/04/2018
Residència Baró,Calle,Varsòvia,36,08041,Barcelona,93 455 88 85,Privada,32,www.residenciesbaro.com,"41,423057","2,175873",05/04/2019
Residència geriàtrica Caliu,Calle,Vinyals,34,08041,Barcelona,93 435 77 50,Privada,46,www.gruparrels.cat/residencia-caliu/,"41,420223","2,174965",24/07/2017
Apartaments tutelats per a gent gran Pau Casals,Calle,Juan Ramón Jiménez,4 - 6,08042,Barcelona,93 427 21 11,Pública local,56,,"41,441843","2,161661",08/05/2019
Habitatges amb serveis Urrutia,Paseo,Urrutia,5 - 11,08042,Barcelona,93 429 25 03,Pública local,100,,"41,436460","2,163810",03/05/2018
Residència Parc Central,Paseo,Valldaura,142 - 146,08042,Barcelona,93 427 01 94,Privada,34,,"41,439158","2,165125",07/05/2015
Residència l'Estel d'Horta,Paseo,Valldaura,92,08042,Barcelona,93 427 75 55,Privada,44,,"41,438912","2,160437",22/10/2012
Novaurora,Calle,Tarragona,8,08859,Begues,93 639 00 51,Privada,33,,"41,337250","1,915657",03/04/2019
Residencia Nuestra Señora de Queralt,Paseo,de la Indústria,s/n,08600,Berga,93 821 19 08,Privada sin fin de lucro,93,,"42,106793","1,855890",05/04/2018
Residència Sant Bernabé,Carretera,de Solsona,s/n,08600,Berga,93 824 34 01,Privada,62,www.hcsb.info/ca/content/Residència-assistida,"42,098140","1,841161",13/03/2018
Residència Els Saulons,Avenida,Castell de Montbui,259,08415,Bigues i Riells,93 866 05 66,Privada,40,www.llarresidenciaelssaulons.com,"41,674300","2,170460",10/04/2019
Residència Bellaire,Carrer,dels Eucaliptus,16 - Urb. St. Crist,08348,Cabrils,93 753 36 56,Privada,45,www.residenciabellaire.cat,"41,517747","2,381063",09/04/2019
La Llar Nostra,Paseo,de la Circunval.lació de Can Valls,parcela 542,08140,Caldes de Montbui,93 865 30 59,Privada,17,,"41,615900","2,186210",26/04/2019
Residencia La Nostra Llar II,Calle,Ferreries,1 - 3,08140,Caldes de Montbui,93 865 30 59,Privada,58,lanostrallar.com,"41,615504","2,186311",26/04/2019
Residència Santa Susanna,Calle,Font i Boet,16,08140,Caldes de Montbui,93 865 49 94,Privada,118,www.fundaciostasusanna.cat,"41,630960","2,163934",12/05/2015
Residencia geriàtrica El Álamo,Calle,Pineda,45 - Urb. Mas Pons,08140,Caldes de Montbui,93 844 90 56,Privada,25,www.elalamo.biz,"41,632188","2,201510",05/07/2017
Residencia Bellavista,Calle,Esglèsia,33,08393,Caldes d'Estrac,93 791 25 51,Privada,33,www.bellavistaresidencia.cat,"41,572201","2,527457",06/05/2019
Residència Florida Dorada,Calle,Pau Casals,5,08393,Caldes d'Estrac,93 791 32 46,Privada,42,,"41,567944","2,521318",06/09/2013
Residencia Santa Berta Caldetes,Calle,Santema,15,08393,Caldes d'Estrac,93 882 76 77,Privada,28,residenciasantaberta.com,"41,572216","2,528276",11/04/2019
Residència Santa Marta,Calle,Bruguera,22 - 24,08370,Calella,93 769 49 55,Privada,47,,"41,614311","2,659408",05/04/2018
Residència geriàtrica Mar i Sol,Calle,Costa i Fornaguera,112,08370,Calella,93 769 41 00,Privada,162,,"41,618140","2,665634",12/04/2019
Obra de María,Pasaje,dels Agustins,15 - 19,08370,Calella,93 766 14 03,Privada,86,obrademaria.es,"41,620250","2,666164",13/07/2017
Residencia La Maresma,Carretera,d'Hortsavinya,Km. 1.200,08370,Calella,93 766 20 36,Privada,169,www.residencialamaresma.com,"41,619700","2,654850",04/04/2019
Casal Mare de Déu de Fàtima,Calle,Sant Isidre,44 - 46,08370,Calella,93 766 20 21,Privada,45,www.fundaciofatima.org,"41,612720","2,656255",05/05/2015
